39235,390	39717,559	36888,894	33155,782	35954,111	37327,747	30732,462	33508,229	32029,364	33804,117	36659,320	36776,147	40219,249	60129,396	50454,371	153606,566	60321,354	141991,871	52864,934	52024,908	47021,765	41287,621	36218,223	38471,491	33943,175	34381,642	38321,596	36308,143	40457,647	40632,656	39105,532	41288,582	38988,043	40682,244	65803,948	37194,913	51347,956	36744,688	41284,783	37959,778	44688,197	36623,231	83029,459	43863,537	51593,495	63016,679	38256,140	63338,365	42577,072	53643,274
39021,351	45292,955	35075,254	35451,577	35647,284	32591,421	32348,126	33221,344	33126,450	36633,254	36504,284	36171,126	41776,944	50951,107	75389,084	99389,002	127176,049	112236,315	70650,358	49887,586	45488,116	42170,402	37098,484	37916,875	32935,792	37978,535	31879,986	36593,384	37556,036	44669,693	40180,065	43679,539	39479,145	45045,638	54309,129	36081,399	44123,927	34586,794	34728,307	31719,131	41538,082	34822,032	65221,739	40468,850	52501,583	83364,348	46484,743	109183,604	49542,241	59621,475
37719,769	45608,145	41105,728	36807,271	36846,577	34245,137	36031,888	34839,815	34360,186	32949,438	35841,697	34923,724	46290,462	40078,606	100646,936	55992,394	175902,557	51265,347	97282,816	49820,438	46893,454	58376,758	36041,513	40666,487	33976,948	38288,862	34658,405	44339,542	37028,007	55996,690	36253,016	53139,296	35886,322	55763,401	40717,051	42508,749	36253,759	37052,457	36738,695	37859,217	34018,618	35746,003	43249,916	42400,988	42180,005	73516,506	58793,931	98475,356	50376,923	59040,660
47088,117	41312,299	43374,635	34324,841	33047,638	35857,240	31214,590	30416,880	31855,196	33882,581	33658,112	32032,870	45217,380	35910,057	82242,623	37411,247	145693,172	47614,696	83858,195	48905,279	45532,706	58745,108	37162,499	42070,047	37162,940	34556,388	35349,648	48092,579	41460,258	68799,958	44762,183	116767,945	44103,343	76043,510	39086,887	42470,913	36653,126	36051,826	35889,771	35807,610	33959,523	36327,942	38169,517	38426,376	46633,406	51848,601	88776,736	67920,283	74302,031	47887,134
50003,790	33397,132	42552,955	31563,904	34709,405	34373,912	33462,955	30267,939	32041,173	35249,785	33612,455	34778,660	36801,682	34566,506	60163,948	38812,541	80997,202	49356,501	60690,784	45817,520	52681,762	44771,654	44547,728	40122,756	39022,351	35331,428	36779,640	47527,714	47371,444	91209,018	58288,597	140366,532	47109,034	77689,944	45689,983	41880,134	38781,600	39730,173	33670,612	42673,204	34518,274	37854,640	34646,193	35581,485	53555,852	38211,233	104902,890	38619,820	97681,659	34716,185
48324,225	33886,925	39409,442	34339,682	35942,677	33320,150	33571,348	34365,490	34318,303	33181,338	33389,804	33010,129	38354,334	32366,034	42112,709	34559,006	41993,307	41880,007	44956,808	41787,415	57973,581	34684,788	50931,479	31785,671	38782,697	34920,566	42059,633	49026,101	49984,783	83400,301	80602,205	107661,629	69419,212	67251,572	53783,789	38507,392	38588,753	43476,998	34215,407	45389,497	36518,991	37129,725	35804,316	35061,127	49590,079	35255,711	87297,665	33146,296	75479,027	35613,418
40818,847	34950,307	35284,447	33055,381	32848,196	33525,581	35198,237	32541,937	33609,553	34850,530	33966,626	35351,555	33904,749	35283,871	34471,471	38900,660	41181,342	37013,271	50570,631	35996,842	54584,795	33158,944	45811,453	35280,880	41091,162	38510,554	43898,003	44860,125	61729,855	57006,169	102727,635	69284,200	114436,035	50418,523	55149,531	38905,303	38365,457	39071,210	39363,555	42643,718	37083,498	38747,255	34521,240	34667,095	39389,766	34774,611	43121,312	33686,034	49956,488	32037,435
35206,114	45295,482	35704,042	39979,566	36259,333	34305,462	36278,181	34541,358	32506,382	36835,512	31430,566	37356,426	32788,312	38865,773	36607,552	36982,496	42069,658	33136,359	52606,666	34073,399	42762,350	35653,898	38631,882	34469,314	34957,671	36416,763	38845,888	38539,807	68069,277	47516,962	117151,838	42156,757	119760,900	38925,572	51606,875	37621,478	38865,594	37071,257	40099,106	38914,680	36695,395	38111,558	37524,233	34617,959	33713,769	35220,019	36708,782	38537,079	37225,359	31504,394
35646,551	58659,322	34485,478	51381,334	36319,593	37053,442	32917,937	36207,702	32447,220	37608,080	37525,045	41054,556	35977,505	47416,245	34444,720	40761,925	35761,346	36650,631	42052,118	34023,581	37654,941	38111,538	34327,914	34186,931	35852,869	34877,636	43359,410	35722,323	54829,556	42109,077	93062,374	39412,675	92176,164	39866,944	43551,703	42075,407	38799,503	40825,716	46681,254	42714,982	39674,839	36020,119	35992,422	34130,968	34827,497	36079,165	31178,076	38289,754	32300,281	33364,600
36386,211	50377,505	36655,180	48154,241	35894,968	38324,673	33837,605	38696,886	36093,451	46723,117	37709,065	43745,088	35845,509	48618,358	36067,799	40881,740	33303,556	33435,169	34947,635	36099,479	35539,025	43587,490	36662,293	37143,783	36704,337	37818,549	41007,390	35137,477	47578,226	71399,434	56373,560	61189,810	48261,401	42942,619	41735,919	44611,234	40159,204	53596,708	41289,111	44617,786	40231,854	34916,148	33251,314	38456,872	36111,609	38712,520	32490,051	36142,912	31509,051	35153,253
44945,204	44201,254	44021,313	39461,919	37583,378	37067,441	33029,420	50710,731	35070,342	72661,547	36649,707	46679,285	37317,926	48454,457	37872,793	40734,509	32352,365	41629,614	34926,869	37389,721	32365,038	52015,351	35771,700	39005,768	31184,906	32006,581	37187,855	47082,430	40121,355	104196,908	45439,008	83890,249	43970,956	40484,925	35513,525	85865,090	37745,581	93787,894	37126,518	50941,712	36044,834	42295,346	36033,393	34719,557	39669,563	57793,063	33538,056	48342,899	34652,785	40265,882
52595,394	34649,356	58765,488	33382,550	39771,409	35840,387	35785,187	47969,336	39491,105	76766,040	38310,769	59407,975	44490,084	52456,742	44828,087	52825,048	39073,196	38699,632	33892,837	37475,612	34779,708	45149,467	35766,223	42459,280	35962,041	34711,180	34734,327	44957,835	36774,639	87912,427	46645,571	74571,002	44530,128	43886,827	38720,794	107362,743	42049,056	155183,648	40593,714	66918,704	39643,615	49753,420	36969,205	45593,642	36934,461	84295,024	34426,074	62952,159	35727,073	36932,524
49389,437	32756,006	55601,994	31009,529	43854,916	35475,582	35669,280	42492,257	44965,292	56426,207	50878,464	60371,703	44233,799	63581,471	48766,158	58757,834	40092,998	45997,009	34999,258	40436,164	47599,649	35762,577	45956,090	37700,741	37037,081	33974,238	38797,558	35169,535	49769,700	53225,657	66907,040	50023,708	44711,631	43033,376	39876,200	74999,802	53188,652	110121,448	44990,461	56346,558	38896,615	49006,231	33638,999	41253,621	38232,197	70037,611	41478,434	60161,408	40447,416	38358,745
40998,809	35311,604	41452,705	32607,271	37013,103	35183,080	42306,115	36442,284	69332,883	49159,864	64275,881	59403,349	47444,707	100511,347	45606,065	75335,074	41677,897	55674,093	35805,622	36933,272	45742,699	34907,393	46020,594	35909,032	34733,321	31789,800	35767,752	33882,270	66688,452	33823,728	105638,086	36464,858	56471,613	40784,401	53868,118	48937,445	105155,053	60208,184	84842,054	42158,282	42146,573	40382,201	39462,675	39029,093	42692,324	45574,739	50970,501	46035,232	41569,034	53338,211
37091,732	34790,915	36613,944	35595,949	35032,319	35336,225	38617,286	33405,775	66355,963	46380,544	68947,364	82693,276	53992,441	122821,098	48646,023	116258,319	45910,815	58922,551	36684,048	37845,410	40742,338	37701,039	42884,632	36481,358	38185,801	36468,904	38968,260	33445,701	59604,338	33866,952	98461,949	36733,051	52703,954	42043,032	63157,681	43685,251	164845,370	38235,184	105040,402	36595,069	54829,788	40027,423	50119,751	35007,619	61010,058	35417,727	79623,043	41283,489	43146,226	74316,050
35113,363	36063,074	34770,040	35430,504	34159,993	36573,640	36299,108	36003,362	46507,138	46807,047	63994,804	75812,142	65739,629	124599,664	56581,156	115417,361	55650,290	66524,725	41325,535	39026,445	35873,627	37702,046	37103,390	35665,572	34019,877	35355,191	37933,521	34328,086	47332,159	33142,985	47735,923	36842,221	43153,700	47092,926	46926,052	57421,485	111863,983	38445,308	84419,421	35996,456	49826,522	38959,551	43241,710	36481,106	57037,850	32675,734	77975,182	37735,652	44262,203	63379,074
34690,024	35569,462	34052,483	37455,252	34852,656	34818,024	34471,834	34963,705	42280,258	40672,770	51361,814	55166,725	80544,356	85618,944	91931,607	89446,470	72264,602	52999,255	47118,609	39137,363	36712,511	34875,427	36208,777	35173,672	34367,937	36101,493	36346,678	35284,155	37979,618	31606,011	35880,556	34985,401	40733,697	50622,772	42285,461	76999,213	54505,798	43897,815	53271,724	38182,988	41460,055	36393,606	40580,986	33380,958	40946,847	34646,363	51465,554	34202,858	45009,974	41823,918
34238,392	37240,661	34496,284	38581,488	34343,846	38203,501	35554,643	39598,596	39349,048	39069,426	55107,004	43420,191	112691,555	54192,722	137610,549	54208,650	84808,902	47109,375	45452,507	41354,895	38886,631	34703,573	36783,153	36578,217	34658,504	33507,102	32426,077	35371,740	33923,768	31695,768	35148,100	33317,185	39203,886	44691,312	45313,292	72101,002	46862,046	44449,713	39658,956	37722,868	38001,732	39614,850	33546,827	38674,066	33420,782	33254,195	38281,005	35494,327	56580,212	33593,859
35726,408	34783,264	33788,932	45150,568	32878,827	39472,157	33315,500	42363,705	37840,489	36058,851	54108,015	33636,299	101547,376	35577,955	120524,089	36808,674	85107,349	40439,265	44753,212	40541,788	37742,037	35541,068	35241,597	36922,281	36505,192	35924,128	34936,675	35285,381	34117,145	31613,619	31476,230	34868,128	37734,407	37240,483	56786,893	45350,445	47621,441	40479,727	39897,533	63014,572	38042,619	46818,389	35901,325	36881,011	33219,888	35145,823	36044,863	30585,397	49452,823	33323,398
37729,645	44412,397	34389,787	49926,619	34524,664	53500,363	35071,125	36480,454	36247,035	32665,604	44995,188	32234,589	69365,097	34010,846	96403,838	31878,295	67868,205	34053,413	42073,132	34806,108	36552,122	36321,894	37463,030	36319,678	35628,392	36018,601	32890,878	35163,458	32493,470	35000,650	34994,458	33947,572	40501,061	34862,495	72308,880	34698,101	65419,527	47713,984	36773,300	88380,238	39489,603	56209,005	38620,387	35542,753	32811,955	34644,192	32852,451	35167,028	37338,929	31731,740
35630,195	52879,342	38236,034	68226,098	37645,214	62142,135	38403,701	35577,406	37335,084	33903,391	36887,104	32116,719	50148,364	33027,196	49287,739	34066,173	44576,901	35288,688	40333,769	32127,908	37825,123	33907,130	32733,281	34220,137	34861,556	38450,574	33762,982	35068,764	33448,583	34359,430	31543,981	36070,008	38538,117	35715,855	60592,548	36701,613	55715,192	44980,357	42107,156	96596,715	39453,665	61301,184	36594,370	33878,648	35228,633	33467,291	35653,493	33797,018	32751,161	32074,592
38165,455	46170,675	42590,012	73190,074	41547,804	56340,842	42532,916	37791,007	34244,203	33667,630	35856,644	33913,949	36666,028	33360,381	32403,929	33527,419	34535,634	35368,680	36243,301	33053,161	36720,438	34974,342	35376,250	35198,987	37883,418	33738,373	30336,874	36025,929	33854,855	34132,131	34673,098	36592,612	33889,504	33554,619	36297,184	36509,173	41500,293	40257,363	55000,166	63971,622	66216,775	44416,485	38900,526	32556,225	34040,007	35027,848	34428,866	33982,914	32753,800	36819,304
41656,371	39918,270	52278,798	46731,974	60928,892	40135,488	42219,289	37436,029	37621,773	37215,817	36040,570	37537,248	32663,604	35540,438	29766,229	38303,131	36726,089	36254,929	36161,854	36704,427	37100,233	37308,398	34874,425	35288,831	36217,474	36355,752	33535,035	36912,802	32207,197	34548,062	34647,211	37264,917	33889,952	36045,562	36289,341	36123,503	42813,242	36890,542	75916,435	37048,856	89530,023	35163,941	39383,955	35710,286	32358,926	36898,011	33173,579	34243,189	34690,396	35905,707
40942,508	34859,478	53954,337	36745,500	64792,773	37052,642	41954,918	36747,517	33744,655	35606,863	34166,121	34576,353	32804,375	37267,321	31821,959	37542,434	33377,866	35124,535	33569,512	36105,460	38276,947	36085,817	34600,111	40114,128	32095,949	32486,614	33263,506	37898,853	33571,859	38938,130	33455,391	39187,522	34358,316	37847,470	37768,238	36453,651	39279,419	33807,009	58970,022	31423,015	76222,668	31287,185	36807,167	32487,977	33879,595	33980,488	33767,434	35026,908	31408,852	37016,346
36797,669	36242,529	45445,765	34395,689	58848,797	33922,784	40247,511	41498,547	37745,177	46995,915	34510,350	37512,394	35407,717	34461,394	34977,862	38976,673	37116,880	37889,675	37614,271	40840,618	36528,204	40534,726	36947,360	43841,188	32477,221	39439,789	33541,946	37854,676	34311,273	42618,181	33096,764	42690,884	34556,963	38176,367	32690,409	39528,596	34792,649	33304,492	42354,095	34115,998	46754,357	33459,253	35595,926	35000,782	31257,640	34455,851	34898,932	37030,029	32380,362	37856,264
33824,690	37347,870	38608,606	33736,567	41611,571	37232,174	37857,610	48513,418	38442,456	56438,231	35315,392	43089,390	35654,076	35258,771	35206,049	47845,039	38306,704	43303,564	34654,649	44930,955	38336,140	43139,822	37476,287	46080,267	35723,855	38698,672	38393,290	38618,294	34402,934	39956,384	36461,475	36597,710	36055,998	34687,234	41836,562	36317,830	35650,726	34580,026	33820,475	35281,668	34436,129	35557,828	36289,243	37498,985	36007,116	41442,594	33684,466	36932,117	36859,644	35022,960
34961,417	34954,956	33058,701	34394,991	36929,639	36134,811	37994,072	43307,137	39636,279	54296,694	34484,029	49600,421	34415,416	37972,932	35851,628	53453,753	40010,316	47401,066	36331,181	62455,305	40411,321	73965,041	39544,807	52169,790	37179,144	39726,955	37636,726	36975,478	42662,137	36325,547	40872,537	35383,022	39294,516	37056,624	38405,488	30931,213	37024,865	33098,927	35759,096	32312,009	32412,014	34786,740	32410,035	34424,917	36306,429	40091,110	38632,710	43291,658	31494,384	35976,352
32465,838	33798,483	36942,759	33308,064	36851,417	33428,430	40108,751	40212,618	51704,501	42449,524	46109,260	40364,491	36479,208	36837,526	39895,413	40406,941	44899,926	46481,388	40706,816	80686,992	44519,664	103718,265	43665,459	55386,445	38749,782	39727,517	36836,653	35733,216	44120,865	35503,052	40712,623	32417,198	37805,212	34377,996	36730,542	32840,872	34878,564	31905,934	32500,636	31628,488	33519,542	33702,424	31736,113	35090,440	34490,025	39910,374	39635,352	40714,810	37920,534	34561,035
33102,823	35642,800	36803,876	33714,500	38060,597	35201,914	36888,988	35115,052	52179,558	35312,058	51981,742	36632,021	40212,057	34825,234	38689,733	33174,382	46967,043	43732,695	42814,172	70268,020	59828,306	99233,759	53172,527	49892,409	39407,424	45984,641	34925,794	34340,738	34681,846	34268,177	37296,533	32377,519	34627,249	35139,199	33917,159	30736,285	35102,889	31790,224	35066,876	33505,135	33421,048	33784,628	35762,678	34368,547	38237,354	35159,713	42941,475	33873,448	34733,518	37443,010
34161,902	34734,878	42986,360	30999,994	39517,873	33198,681	32681,403	35232,077	45469,886	34934,155	46089,584	38176,928	36471,654	35369,038	38996,964	35791,095	37754,025	38944,817	56404,730	49156,979	100715,169	65292,720	64480,499	39617,382	44269,205	40414,270	35428,235	35155,364	36684,706	33662,632	33330,244	34925,794	32954,064	36755,252	33228,033	34292,868	32759,152	32873,616	34002,172	33878,648	36250,125	35165,949	34270,557	34608,484	35690,042	31914,655	44637,373	34880,619	35102,871	36921,284
33999,824	30753,744	38321,382	28520,551	37624,168	33223,466	35448,106	31485,075	37261,918	36664,207	38338,322	38524,284	37038,768	35010,703	36876,685	35635,804	38580,837	35471,784	51648,732	38296,579	96512,516	39552,807	66784,333	37351,996	47475,877	36425,898	42907,134	34584,976	34632,667	31934,125	29562,816	34680,171	30954,123	34829,106	34608,214	34009,116	32797,297	34175,509	34296,393	32532,316	31538,536	32710,684	34930,568	32325,213	34542,066	35433,724	36783,903	33279,317	34668,888	35841,438
32293,784	31108,720	34554,717	33102,222	36284,037	32993,238	35815,150	35598,890	32467,991	32974,608	35528,427	33861,249	33846,983	33639,320	33135,779	34804,769	38275,430	32366,840	40704,470	34106,343	66437,495	33562,425	56143,391	33031,908	41592,414	34001,514	39130,129	32155,143	31803,735	33213,247	33434,620	32900,498	33887,963	34755,850	33575,633	33275,433	33362,643	31906,185	33460,080	31773,934	35067,987	35214,900	35702,180	34959,055	34640,964	30355,696	33238,937	36844,117	34442,574	39048,573
35124,793	33526,076	33047,866	34495,000	35293,722	33409,812	38104,132	33098,895	34845,949	32860,991	35006,772	32832,332	38592,270	33671,389	33310,664	32589,362	32490,683	34208,709	36340,187	33419,882	37255,240	35736,930	34300,757	34533,644	35217,676	37884,560	34357,717	35067,160	34336,861	31370,873	29033,135	32586,349	33615,206	33366,187	33527,064	34602,589	31532,852	32995,400	32703,193	30222,192	32981,311	34002,410	32798,929	35494,276	31300,976	32473,216	35731,264	35445,769	38896,164	39096,924
34294,188	30408,276	34673,433	34366,131	33798,855	30199,845	35757,598	34299,133	34402,900	34098,999	35939,891	33393,319	31955,030	34905,344	34716,166	34004,636	31896,506	32249,594	32035,236	31435,416	36528,331	32077,473	32630,466	32593,644	37096,922	32410,846	33808,696	34041,357	33522,504	34811,318	33614,556	34446,127	32514,277	32632,925	34959,420	33441,422	34030,410	33951,792	33874,098	33136,052	33355,952	33541,318	35378,729	33816,118	36112,165	33184,904	35439,736	38002,361	35469,798	38893,963
32254,933	31918,920	33390,389	33893,568	36389,520	35234,099	34317,495	32643,864	35072,901	32213,077	34585,858	35738,179	33578,647	38326,838	34594,848	34177,962	31484,842	34385,848	35458,289	32553,480	34967,315	34009,198	32691,743	33344,892	33368,698	35763,303	32181,375	32392,624	32791,674	31296,120	31727,452	31407,847	33129,433	34045,871	34348,980	33095,519	31312,389	30648,782	32240,396	34451,765	32542,744	31026,801	32908,109	31027,718	35039,902	36783,256	35896,386	41175,332	40827,057	41664,259
33116,316	34910,393	29906,182	31764,450	34732,698	35905,689	34454,456	34000,529	33410,719	31951,109	34443,797	33683,818	38005,670	37732,596	35377,785	34528,209	32573,828	34041,103	32063,754	35488,194	36030,192	30833,982	34523,530	34734,521	32798,693	33667,294	35362,576	31535,023	34173,219	34323,296	35463,048	34867,002	32151,382	34458,131	35729,803	34262,076	32781,663	32267,246	33828,689	33558,034	33340,559	31677,690	35394,653	32649,431	35907,959	38198,758	39688,689	41192,930	41725,611	59832,288
34596,206	33248,974	32723,460	33566,612	30885,575	33054,365	34081,990	32078,463	35790,347	33843,297	33063,029	34481,201	35477,890	35808,345	35331,583	32744,518	32051,486	35271,335	35305,504	36899,119	30459,819	32128,833	31985,028	33839,590	34422,646	32917,167	32524,032	31343,693	30881,791	32990,756	34041,310	32199,607	33287,402	34318,024	33646,049	32941,976	33187,471	35025,526	31538,265	34273,710	34199,939	37536,046	33636,772	33475,825	34477,952	38923,208	37617,920	47303,331	49799,395	81799,307
32700,622	33549,939	35044,592	34140,131	36557,273	35934,629	35454,675	32445,036	35361,806	33144,954	30688,202	35591,860	36813,014	34749,978	32285,798	32604,745	37488,511	36325,869	39878,530	36052,086	35232,079	35381,891	35389,222	33140,982	31820,454	35153,720	33686,710	34276,983	30935,485	35984,556	29885,824	34744,564	32881,948	33533,531	35145,425	34011,774	32776,982	35228,867	32451,262	32645,022	35036,210	36257,446	35114,803	32626,730	32217,023	35666,502	43702,897	52394,543	69834,090	85220,696
36749,430	39518,232	33098,317	35869,238	36884,285	35046,426	35661,543	35269,691	33659,683	34848,776	33678,959	34606,121	33239,390	33469,685	32116,412	34196,099	32877,996	33380,989	36061,626	37327,477	35707,328	35865,940	35543,415	35285,090	33577,223	33441,026	34035,510	35079,721	38370,565	33373,820	33860,885	34176,167	34523,133	33766,713	35136,799	37273,486	36500,413	36576,897	36074,816	35116,148	35201,237	36225,629	37058,434	35090,909	34278,900	35219,319	41566,545	41923,647	68914,700	65812,148
35685,785	38740,437	36837,912	38307,534	41674,083	42193,832	39570,546	49316,169	37150,449	37454,789	34676,500	35540,611	32646,154	33797,261	36918,650	36193,903	33552,455	32925,386	34766,088	33212,458	33141,105	33673,538	35481,623	36544,803	34485,442	36103,946	34645,977	34624,597	31739,097	30074,550	34730,172	35216,231	34648,035	37632,303	41147,716	45652,647	41505,641	38822,885	34431,317	35851,924	37187,737	36240,898	39491,133	43378,095	36424,038	39874,997	39024,452	37815,839	52550,373	49166,753
