0.55	0.193126
0.56	0.315564
0.57	0.383811
0.58	0.850005
0.59	1.04307
0.60	1.74662
0.61	3.02107
0.62	4.3293
0.63	7.62797
0.64	12.4051
0.65	19.375
0.66	26.9542
0.67	39.857
0.68	78.7032
0.69	86.9734
0.70	95.871
0.71	83.5306
0.72	68.0012
0.73	95.855
0.74	51.6672
0.75	43.1572
0.76	27.8668
0.77	15.2662
0.78	11.2426
0.79	6.54337
0.80	4.60489
0.81	2.47609
0.82	1.36319
0.83	1.25153
0.84	0.66454
