0.55	5.54821
0.56	39.9299
0.57	82.7264
0.58	14.2861
0.59	27.6429
0.60	-37.6019
0.61	-155.348
0.62	78.2104
0.63	72.3461
0.64	54.5104
0.65	68.4201
0.66	107.009
0.67	114.247
0.68	144.178
0.69	139.901
0.70	162.205
0.71	110.273
0.72	69.9792
0.73	81.4104
0.74	37.6813
0.75	29.2734
0.76	16.3678
0.77	8.88821
0.78	6.21088
0.79	3.61782
0.80	2.44845
0.81	1.27524
0.82	0.727034
0.83	0.645358
0.84	0.331985
