30865,961	30663,955	29680,189	30453,296	29531,371	30696,419	33065,231	28207,645	30729,898	30134,930	31146,284	30747,890	31902,512	30239,973	31090,991	32872,203	30203,292	30614,450	29262,380	32511,788	30873,734	29011,831	31449,905	31467,355	32139,202	32762,695	31818,616	34623,501	30401,118	51168,123	33352,340	54721,935	33763,004	33915,185	33067,871	28769,115	31585,435	31427,778	31278,404	30892,415	30951,326	30820,561	29486,805	34180,489	35873,319	33115,323	39930,967	51049,426	47362,069	89402,249	38712,337	45344,737	36759,692	30635,794	32179,419	34024,461	31032,547	31946,305	33656,694	33214,112
31679,154	33330,768	28975,765	30302,485	28639,026	30616,574	30492,167	30737,771	29675,786	30522,128	30535,143	31834,952	30361,422	29057,509	30632,604	31822,941	33513,715	31512,127	29597,022	32676,650	31322,871	30435,740	28455,911	30144,728	33684,118	30109,372	33133,210	35663,731	37730,894	57283,258	39463,463	63139,469	35391,125	31573,708	32391,749	33507,436	30843,352	29286,336	29727,723	30294,438	29951,152	32622,552	31661,491	30780,883	31456,406	33483,642	38038,215	51697,498	55992,052	80902,193	48402,220	46513,650	34711,656	34227,659	34354,998	31686,711	32589,893	33043,112	32244,345	40663,284
33110,465	31019,368	30409,769	30545,063	30756,781	29084,994	30191,014	31411,027	32117,707	30259,450	30184,788	31251,343	29948,041	31004,677	30524,857	33040,355	31317,787	29654,652	30671,856	30264,914	30289,569	32360,638	30375,397	32326,823	31736,470	31468,937	34539,814	33603,379	40393,309	50518,255	47165,727	55963,420	38101,791	35891,804	32403,467	30507,425	30656,684	30132,480	31775,021	30178,540	28487,233	30419,261	30231,205	32866,308	33242,144	33498,451	37928,602	46413,517	66072,689	64106,253	64648,790	47050,670	33209,302	33745,807	31302,595	32019,153	33416,418	36573,586	31680,931	49182,711
31918,757	31846,397	32506,715	30603,648	31624,596	29417,322	32606,200	30332,504	29945,983	31791,382	29278,244	33137,457	31939,762	30041,451	30156,447	29646,382	30382,893	30466,388	30473,938	30238,463	31313,539	30326,265	30838,828	32621,109	32031,420	32386,821	32698,463	31542,607	40416,271	39110,690	67819,600	41253,644	42382,896	34203,304	31764,811	30485,410	29651,462	30526,588	29926,870	29729,984	32596,784	29244,691	30649,965	31548,270	30390,298	31913,558	34788,519	39806,945	72658,702	54099,703	74246,340	46168,920	34375,204	33730,019	34252,928	32634,186	33374,119	34957,575	33780,684	48433,578
31946,013	30887,822	32564,971	30471,809	30407,078	33269,490	30747,977	28933,186	28550,426	29767,414	30330,542	31858,942	30837,037	30956,895	29851,424	29605,131	32960,189	29538,402	30211,096	30030,043	28839,852	30032,309	29059,819	33568,517	31207,626	28820,596	31663,873	31624,664	40290,350	31567,276	65477,922	33303,205	46442,460	33049,311	32110,738	31947,672	30273,513	29625,752	30723,158	30109,204	31155,505	30358,869	29096,437	32243,832	34497,680	34036,381	35577,405	42276,136	62578,964	61547,195	67698,201	53630,407	36268,356	31862,347	33570,856	31952,041	33547,064	35425,856	38243,178	45747,020
30587,511	29974,918	30680,781	28857,234	29368,940	29838,307	30773,216	30852,942	30600,497	30416,911	31275,135	31573,101	28798,926	31697,255	32779,815	29422,817	32448,831	35346,927	30195,737	31468,527	27527,021	31439,309	31892,457	29300,913	30522,742	30511,764	32316,628	31316,560	38204,592	31207,235	55703,809	30110,646	43831,893	31117,580	32030,184	30865,452	28478,946	29994,165	30384,031	29360,832	33460,764	31533,337	30404,490	33772,927	32440,837	33028,268	38138,257	38469,641	53100,363	57811,614	62354,637	61406,538	35377,630	34195,331	33048,248	31263,714	34761,543	34722,156	42362,453	37066,739
30717,278	29181,888	32389,854	29828,110	30330,348	31136,026	30658,636	31369,790	28407,006	29794,258	31764,871	33526,483	30129,829	33406,569	29346,136	31824,036	29683,460	31131,383	31282,108	31402,283	31712,595	29258,838	34102,537	31837,306	30680,968	31932,157	30201,876	28760,514	34421,810	30574,900	40461,902	29592,520	37993,692	32563,183	31686,888	29377,148	30321,615	28931,528	31259,835	34217,637	31711,988	30609,366	30817,702	31062,460	33439,126	31415,867	37194,587	38059,056	47449,622	51686,384	54699,836	60461,849	37421,430	33896,141	33001,056	33850,189	33032,667	35800,012	43619,654	35516,875
30183,212	32938,700	31578,868	28373,401	28527,262	31958,695	31541,282	31383,699	29182,735	30234,279	30569,946	31437,986	33294,596	32337,487	32406,426	30441,108	29914,776	30552,101	29201,545	30504,268	31022,987	29807,068	30527,375	30607,817	30221,203	29755,670	34574,469	31547,896	33768,487	29082,730	34733,594	30975,981	33758,692	32055,712	31699,842	31309,243	30249,075	32715,968	29752,499	32150,117	30255,800	35937,913	33937,251	32645,877	33723,351	32412,570	36455,753	33099,691	49907,036	42040,177	55765,986	51427,997	40455,061	40228,855	32527,822	36771,082	33300,361	38227,164	41294,540	36053,414
32426,049	28398,657	29747,579	29808,606	32714,763	28858,330	31517,350	30955,788	26799,251	30897,430	31577,404	30734,027	33365,417	32259,324	32411,230	33026,863	31401,296	31017,404	32865,154	32098,842	30851,525	28449,879	30488,131	32127,363	31177,373	30919,852	32284,728	35999,145	30997,550	33868,296	30304,044	30330,105	31110,785	33177,322	30012,041	33371,112	30438,178	31765,774	31846,987	32345,093	32607,814	36360,246	33290,815	35806,145	32298,330	33616,268	33235,458	31441,660	46653,444	37601,439	66057,807	41358,488	41785,569	46868,749	33001,368	51712,403	34846,072	45404,284	38607,017	35587,673
32630,039	32594,369	31109,680	31113,938	32166,619	30390,328	30766,779	32056,123	29027,290	31342,447	31841,335	29604,014	41859,048	31698,618	33423,592	29854,566	31906,808	32525,464	30812,641	30050,501	32399,729	29423,657	28611,424	29160,657	32517,793	31694,420	30135,047	37051,044	31492,466	34825,863	31286,996	32362,686	28328,501	34022,190	30086,217	35235,481	33155,240	36003,128	29011,357	33519,137	30702,664	35985,176	33177,253	34300,980	31569,196	32819,525	34660,889	29553,265	40978,750	33487,458	64158,525	40152,330	46952,796	63127,416	32817,209	70115,083	34634,027	47535,216	36941,026	39842,353
32424,360	32287,356	30167,702	33829,322	30902,070	29531,110	30042,809	30719,940	30597,392	29713,928	33156,904	29475,794	36922,250	31770,733	33890,301	29738,328	31497,723	29785,041	31456,762	30167,306	30198,866	30886,187	32313,327	33559,368	30329,483	35716,045	30410,227	44484,527	32564,602	39821,250	30496,851	36346,929	32669,934	37976,602	29816,596	38489,274	31780,898	41627,853	30469,076	30917,163	32727,854	30995,339	35045,905	31323,635	32969,344	34027,224	33527,933	29778,139	36425,269	30832,492	54987,270	39210,132	48428,426	73175,291	34288,305	80571,075	36869,845	48537,144	37697,050	43081,356
32498,820	29677,114	30900,671	32348,979	30067,536	31467,228	29718,604	30937,238	31295,159	29333,975	33203,066	30796,912	29725,233	29934,056	32305,058	32723,431	31585,523	32978,543	32306,635	31653,311	31474,602	31593,599	30279,942	34813,033	30227,053	37154,026	32234,508	51719,821	31675,944	48529,588	30815,722	46095,148	31239,080	41282,642	29566,444	40941,261	31064,340	52624,599	33183,461	30594,570	32686,421	32101,938	38657,117	30733,685	32490,806	33000,144	34104,377	31949,918	35756,947	30933,951	39605,761	34529,093	45586,197	59919,494	44191,914	70729,786	40684,493	47192,135	38758,658	48623,258
29452,138	33180,067	30068,665	29586,308	30519,872	30531,986	30055,112	30835,075	30579,929	28972,550	32498,427	28765,059	33958,588	32820,798	32108,543	29496,829	31642,539	31129,389	31292,252	28813,340	31749,311	32326,697	31412,398	35533,658	34076,264	36573,339	30672,929	55650,680	35386,201	68207,159	32048,009	59564,975	32514,125	39861,303	32091,455	36846,285	32213,640	41780,905	32461,298	36138,396	33196,157	31140,189	39195,157	31083,800	34741,911	31744,842	33276,528	28979,010	34914,615	33447,603	40225,224	35828,372	45468,974	54084,250	61950,217	68126,889	50311,695	62847,788	44477,395	60197,297
27780,364	35171,466	32336,124	30918,386	29948,957	31850,783	30350,435	33506,872	29290,660	29762,485	31184,313	29709,750	31677,389	29324,567	31255,315	28169,838	27798,574	30189,755	30013,871	30686,893	30341,393	33719,699	30865,216	31946,487	31343,838	36931,297	35435,122	59538,300	39388,402	92058,188	38712,553	71647,127	33156,226	34849,348	37415,260	31854,599	38535,701	37741,466	34385,228	33358,360	30623,679	29775,249	33501,356	32128,098	31003,349	30608,296	30411,319	31854,710	34275,727	33779,284	35017,399	35602,326	44992,763	57768,064	83614,109	79100,418	56680,471	97198,507	46859,303	135168,388
32085,541	34833,021	33229,360	34019,872	32144,118	30122,896	32828,098	27855,883	30817,043	28375,486	28534,404	30025,742	28273,259	28865,568	31849,654	31730,089	30771,982	30861,490	29358,499	30820,754	29569,563	30789,805	29451,086	31092,710	34525,659	32338,230	39408,728	56646,497	46416,575	91335,196	44487,208	73482,916	37520,810	38080,266	38607,989	33727,910	44067,656	38199,198	39321,207	33391,758	30741,319	29632,179	35223,140	31606,606	33046,331	32201,081	32672,363	35608,992	31758,856	33800,947	33155,947	36146,410	47869,731	54094,512	87348,771	73451,734	57857,544	139526,009	47041,881	259743,240
31978,840	34786,859	30075,955	30770,349	30574,123	31056,997	32430,924	30891,551	29059,310	31582,809	28435,209	32777,238	29627,536	28254,152	29503,982	29930,855	32452,681	30629,798	29469,110	29303,338	29674,423	30452,651	33328,526	34902,932	35597,329	35918,583	42823,569	43688,364	56185,903	73415,546	57963,404	58779,772	42652,160	34316,590	41311,340	33221,714	46638,468	32775,481	38281,020	35831,190	30697,861	29255,555	33263,429	31082,699	30596,760	31825,463	31012,175	31308,623	32619,319	34791,388	32588,027	38333,755	40503,969	48357,071	67255,796	62912,469	58674,544	175686,172	49282,330	314201,157
33156,044	34942,572	31970,753	29049,871	30789,087	31116,622	30812,073	31568,418	30440,090	31383,773	30041,988	31277,082	31484,368	33042,670	29145,011	32945,506	30426,933	29685,513	32115,027	28175,369	32541,525	31592,508	32201,105	31376,041	38524,892	34780,897	46314,941	43632,513	76269,553	58149,179	79123,928	50910,103	43996,780	37217,106	39197,241	34749,507	40752,555	34896,095	38162,115	36510,710	30447,914	31818,178	29213,197	34977,281	30918,992	30783,755	31366,729	32394,903	32087,555	32576,375	33351,393	39002,730	39578,847	44249,918	67609,925	55900,367	70103,140	140926,969	76782,517	267951,589
32154,726	32341,018	32866,909	31089,874	32914,235	30991,414	30137,955	32407,527	29203,728	31014,615	31522,272	29194,131	30611,133	30002,255	27497,089	30095,430	29664,267	32938,898	29537,034	30527,717	31462,301	31215,918	30746,557	30811,990	34589,059	34594,298	40130,767	40315,607	84654,392	51308,881	102844,157	48084,788	42759,294	35963,747	32747,927	38925,574	37739,820	35312,042	31866,473	34818,090	30593,501	33282,319	29476,737	35176,939	32051,165	30403,821	32311,514	30657,038	33406,258	33947,761	37742,126	34785,757	43816,355	40320,522	74560,772	47761,907	95065,572	103736,493	139396,449	197555,251
36195,771	30617,538	31177,085	30184,132	29679,623	32254,287	32942,823	30034,370	31994,963	31091,284	28479,011	30693,897	30667,251	30570,909	32372,525	32379,825	28753,575	31158,767	30793,078	29886,415	31684,918	30409,191	33967,485	33543,455	35957,309	41677,127	42871,063	53196,003	79900,621	57459,650	88776,242	48035,559	40781,459	43387,297	32232,050	38898,653	35079,076	41046,219	35676,078	40309,926	33138,882	39801,727	31603,069	35100,832	31128,694	32211,172	30003,681	32447,943	32065,783	35789,795	35729,789	34798,015	45448,667	35514,273	73135,300	38269,710	103694,204	59443,974	233114,869	113499,492
36265,883	32354,219	29555,484	31149,669	31420,042	30451,222	30184,376	33736,260	29060,932	34392,022	28957,233	29800,607	29111,738	31225,938	31718,208	30590,733	30430,517	30950,090	29885,256	29065,459	31322,376	31488,697	31536,213	38172,107	35300,222	45600,208	40512,766	59956,655	58259,427	76238,668	70100,896	71933,873	40382,239	49137,252	33187,865	39094,029	34213,156	36675,475	32043,756	57105,498	33269,742	57237,164	31160,789	36314,007	31105,882	28854,244	31955,263	32432,553	32755,973	31489,451	36741,986	36065,945	41653,803	33954,978	56254,324	37794,749	107188,407	39708,596	273817,447	72512,966
36355,535	31967,088	29811,454	30693,043	31114,349	30691,737	29281,853	30928,423	29445,104	33448,159	30910,558	32938,391	31023,177	34071,380	31175,419	29771,267	32575,410	31194,527	29873,133	30850,926	27388,449	33212,493	35232,618	35175,709	33256,233	43106,756	37206,128	65712,417	51041,111	107446,270	57478,224	112372,635	40836,398	48456,139	33932,670	36950,556	34985,769	37864,925	36094,864	59412,665	32913,253	68259,450	31200,537	35978,167	31945,610	31372,938	32701,430	31476,001	34460,521	32648,728	35956,843	34264,897	37424,266	33217,251	50082,752	32675,534	81592,130	40627,780	237884,817	54830,350
32796,517	32768,821	30609,134	31609,545	31326,091	30416,237	30167,790	33650,213	31528,736	34575,847	30375,110	34138,301	31672,619	30839,523	31784,525	31718,189	31590,111	32476,314	31944,534	29436,162	30285,699	33224,336	32001,542	35783,288	34409,091	40085,767	37317,342	62776,800	46820,656	134355,115	54930,648	147808,701	38701,572	55840,254	39542,481	34284,324	35542,563	32056,906	38581,247	54402,747	38366,910	63520,310	32316,274	31350,171	31308,511	31344,244	30938,991	29853,589	33933,865	32488,767	34196,026	29793,406	39205,345	32938,328	40485,838	33032,209	63835,290	37111,694	141146,511	46153,734
33851,650	32286,255	34061,267	31169,151	30754,510	31674,854	31749,328	35058,400	32136,171	36458,078	30282,113	37935,177	30952,465	37987,926	29724,850	31722,836	30125,259	31798,852	31985,408	31219,934	31706,174	32359,699	34186,651	31676,912	35833,878	36117,970	42381,858	49224,718	55937,514	135318,786	57130,725	168418,024	46652,902	56409,498	43551,689	31622,294	38204,642	32657,375	39578,883	38879,635	47953,054	49208,847	36333,042	34471,846	32488,170	29872,095	32880,510	30654,065	31001,389	30539,366	33949,627	32595,629	36244,904	31674,496	37726,736	32878,863	44504,027	36623,115	76065,385	42839,176
32692,827	35227,805	29657,885	32492,672	31349,299	36069,945	31628,035	37070,918	33102,594	34606,816	32740,662	36940,229	29952,696	38817,511	32114,031	33159,918	29551,114	32220,584	30074,509	33757,606	29356,342	31726,980	35111,394	33506,007	38830,750	32565,505	53776,732	38443,234	83745,175	117917,793	83979,099	137061,089	66047,429	60436,226	44215,815	31914,884	36652,933	30404,295	41433,015	33682,547	68475,102	39795,995	41937,054	34740,901	31146,699	30838,336	30475,934	30800,042	30064,297	32761,685	33488,495	30597,952	33326,297	31031,495	33216,689	31727,940	37726,664	35053,006	47510,399	36525,969
31240,216	40275,067	30693,475	39336,319	32444,415	39261,242	32818,784	38028,057	32307,109	40180,136	32710,576	40392,159	31723,692	37730,631	32312,968	34238,423	32229,172	32823,547	31758,601	32168,608	32630,886	31613,960	32963,755	32747,404	42315,849	34511,240	48959,404	35152,980	94689,189	63302,791	137495,597	87102,312	86178,907	49486,549	41836,187	32314,017	33254,179	33106,646	43565,975	33857,722	67720,121	35633,855	44497,679	34877,808	29828,424	31465,711	29784,897	31973,323	29473,695	29396,923	33564,206	31588,514	33100,864	30778,310	32972,831	26562,104	35916,801	31746,077	39214,313	34778,038
32042,545	59577,029	30869,181	51391,737	32043,299	40140,959	34497,557	36253,620	33234,074	44762,845	34084,646	43100,260	36803,047	35395,998	33435,326	30256,927	31602,103	32459,363	31566,257	32390,007	33135,676	32101,502	33143,207	30886,386	37190,078	31997,739	41202,601	33039,827	99147,390	44538,493	181679,018	62900,537	108318,626	41205,408	36221,047	29450,123	34941,154	33479,443	42076,620	32058,010	61224,735	32373,255	43398,833	33436,136	31445,688	33672,630	29913,582	31811,634	30615,674	29097,072	33489,245	32215,137	29589,229	32789,684	32200,539	29321,079	34851,562	29995,077	39683,110	34378,175
32874,433	72652,915	31751,969	67316,194	31354,857	40457,095	34869,267	38246,029	32943,969	44922,426	35335,408	42327,933	38922,747	31754,935	35665,650	31397,552	34424,145	30577,350	31411,411	30340,733	31062,342	32634,440	33001,322	32293,523	35164,070	30554,591	35774,943	31154,143	86247,325	36775,159	180525,506	47111,933	110862,960	44125,101	35966,121	39382,217	31027,626	30896,828	33663,433	35003,584	45974,443	31556,443	41074,222	35079,237	32623,099	32650,646	29991,427	29379,158	31483,035	31127,650	32950,216	30076,763	31653,786	29068,855	29912,315	31793,028	33358,203	29559,655	38270,805	30896,789
33267,387	78955,110	33825,210	65809,366	34381,293	51223,143	34955,777	45877,004	36300,161	40459,315	35489,268	37745,551	40634,719	34000,793	32719,267	29220,776	33054,586	31056,921	32213,897	30138,091	33582,898	31107,508	33974,766	31646,207	30133,280	32342,285	32309,446	34507,856	60246,937	33022,459	125239,889	39429,988	91847,960	45392,163	36479,198	38942,056	30405,214	32694,767	32073,533	33113,625	35936,983	36292,897	38828,691	37360,514	29728,217	32645,436	31063,418	30464,799	31629,047	30653,826	30395,563	32486,792	30551,315	30779,963	32522,654	31548,127	34126,801	30185,438	34070,744	32816,646
38250,772	104538,678	42669,697	94935,794	39021,450	68753,603	37555,399	51576,385	37409,174	40489,270	41902,631	34905,064	36985,295	31180,396	33566,211	30451,364	31805,723	30499,317	32470,591	33663,633	32950,916	32602,506	30876,491	32829,901	31464,501	32743,142	31444,470	31070,660	39155,904	30616,912	69996,246	35881,687	65877,314	47363,340	36358,928	43694,693	34068,782	30921,228	34711,104	32022,018	32392,298	34917,811	31064,814	36434,619	30879,395	32061,505	32697,120	29463,760	30495,949	30742,545	30917,047	32363,282	28735,873	31459,940	31229,458	31352,295	30598,460	29012,008	35096,155	30113,722
55713,405	152819,450	64713,996	160631,236	49740,491	82469,428	38286,826	50718,099	41805,035	36992,627	50444,594	33269,483	37482,551	33223,146	33993,834	31666,611	29665,536	30567,910	32101,626	31143,807	33359,643	32143,667	32347,550	31815,772	32325,505	31269,398	30445,601	31116,375	34598,044	31718,935	49503,982	32724,042	43847,319	43717,611	35850,335	42916,582	31710,559	31733,199	31631,820	31395,403	32812,270	36511,930	33283,444	38942,753	31469,197	32028,954	30789,471	30388,533	33489,652	32843,312	32852,249	31955,962	30165,290	31356,810	28428,640	30449,897	30905,056	33185,775	33322,551	32470,354
58670,516	199935,069	76895,928	238320,420	53943,308	102350,054	39443,594	43113,516	44015,996	35291,638	47042,826	34117,947	35498,491	33994,659	31262,173	33275,788	29741,830	29570,209	28731,972	31828,974	31293,552	31427,284	31250,114	31127,203	32332,181	29585,761	34082,072	33874,064	33198,149	28515,995	38082,225	32836,037	42072,262	35120,833	44052,682	41365,767	30675,889	32619,777	30599,712	32646,965	31288,948	31677,389	36845,796	36573,045	32289,882	33770,779	29871,598	30747,202	30420,845	35618,490	31394,760	36359,203	31020,647	33345,448	30875,079	31961,684	32009,574	29786,424	31386,749	31957,890
73217,765	238100,095	78253,108	274839,061	66567,014	118854,632	51637,082	39751,018	41523,675	34775,441	39993,643	32840,871	32537,400	35251,883	32874,998	30560,839	32929,642	29936,186	27486,304	34596,062	32404,553	30669,984	29495,279	31160,084	33902,742	30343,450	28792,167	30939,015	35792,531	30432,381	32146,847	33913,209	43304,047	35502,015	50791,010	40753,252	38015,985	36747,300	30001,215	37130,907	33026,634	33909,173	38322,067	34212,832	34929,025	32526,772	33239,124	31890,005	30801,821	37034,452	30523,490	35337,038	33051,651	33197,105	32638,033	34679,609	31070,288	40345,542	32063,043	37652,699
107888,196	188085,089	131044,041	254928,612	97449,394	115978,781	62090,476	38016,137	43793,502	34242,761	34488,149	35812,113	30647,735	31628,276	29247,435	34621,905	30863,055	30491,034	30859,108	32344,619	31796,773	30041,492	31474,551	30005,678	30431,124	30618,192	31517,648	32074,153	30620,063	32572,452	34097,836	37962,500	38685,380	41507,002	52190,042	45578,202	36045,068	40614,383	31114,689	41036,949	31875,018	33181,885	38059,961	32674,343	38164,090	32268,151	30369,733	32770,381	31588,049	37241,015	33204,513	36495,245	31605,436	30299,544	33664,964	34514,049	32394,072	48693,083	30932,996	37974,428
124494,884	126058,561	204033,045	183887,697	142129,623	111416,861	60840,916	42073,423	39032,380	36918,649	34425,018	32412,359	33836,910	34616,994	32420,902	35058,911	28934,101	32355,272	33804,424	31867,607	31904,007	31011,637	32362,303	30212,278	30299,977	31465,786	31353,385	30277,582	31502,880	34285,410	30203,588	40052,592	36536,422	43788,776	42562,109	59917,838	38312,981	63191,579	31476,363	38836,856	31861,869	34357,056	33035,767	32569,888	38241,778	32514,949	29032,376	34432,394	32551,835	32697,528	36042,098	31961,819	30081,645	33072,009	33627,341	35056,135	33157,369	54987,795	33426,756	37950,436
166141,384	83568,231	272593,848	127892,677	187253,751	79917,350	54654,240	40492,783	36934,007	37012,709	35550,383	34797,890	36552,081	32844,571	34634,170	33394,089	31313,692	31878,603	31032,786	31913,248	32203,484	33081,926	31527,679	30189,832	33056,005	30860,039	30580,824	29987,470	29895,091	32757,445	34318,699	36222,340	31347,319	44363,169	36491,232	96213,576	36348,117	95191,822	34081,595	38430,367	36303,811	33277,654	34809,922	33183,526	33898,955	31553,981	31369,541	31229,289	31446,857	31100,113	36949,037	34658,439	32189,712	31745,749	31462,150	39578,262	36619,601	47031,986	38442,508	35862,063
153442,965	56268,991	271653,787	92542,736	202856,452	72295,511	58858,397	50321,685	38464,364	42636,732	36670,407	42557,707	35046,340	34232,575	34521,896	34272,170	32722,127	37546,627	32726,878	33322,927	30148,836	32170,971	32015,414	31771,047	28606,942	29411,772	30768,995	32782,835	30670,972	30808,154	34507,805	33779,877	36107,040	44434,484	44387,093	115216,765	44231,621	104855,635	42787,362	38812,189	35884,233	35292,952	32568,604	33146,115	29179,629	32763,831	28754,528	32641,459	34646,324	34505,123	38186,765	35789,351	32577,539	36368,415	31769,831	34278,962	39652,827	39854,168	43049,731	35104,351
